Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2021-10-16,"On the Up and Up",5.10,"Pretty sweet. Pod pullout requires a hard pull with splayed smeared feet. The rest is just splitter goodness.",https://www.mountainproject.com/route/105795283/on-the-up-and-up,1,"Utah > Southeast Utah > Indian Creek > Technicolor Wall",3.2,-1,Lead,Onsight,Trad,,70,3000
2021-10-16,Technicolor,5.11+,"2 hangs. Most chill hands and thin hands. One solid section of ringlocks that I found tough. Upper finger section is brutally hard, left leaning layback, moving off the left foot is hard. Clipping the chains would be heinous.",https://www.mountainproject.com/route/105823017/technicolor,1,"Utah > Southeast Utah > Indian Creek > Technicolor Wall",3.7,-1,TR,,Trad,,90,5300
2021-10-16,"Whale's Back",5.10+,"Absolutely 5 stars. Long and clean with little curveballs like the wide and the v slot. Felt soft for the .10+ grade just because it’s so locker. Mega fun, what the creek is all about.",https://www.mountainproject.com/route/105795287/whales-back,1,"Utah > Southeast Utah > Indian Creek > Technicolor Wall",3.7,-1,Lead,Onsight,Trad,,120,3300
2021-09-19,"Salathe Wall","5.9 C2","3 nights, 3.5 days. W/ Ross Goldberg. First day was freeblast, rapped to ground and hauled back up to heart. Second day to the spire. Led the hollow flake, panted like a dog after topping it, no pro makes for an epic pitch. Also led the ear, invert Bombay chimney is fucked up. Had to remove my glasses to turn my head. Partner bonked on the ear follow, had to pick up all the rest of the leads to the spire. Spanning the spire gap in the dark was epic. Third day to long ledge. Led all the wide pitches and C2 crux pitches. Sous le toit, enduro corner and roof pitch all super cool. Made it to headwall, position is insane. Partner took three whips off of C2 crux of headwall. I had to step up for it. I blew a fluke placement leaving the belay in the C1, factor 2’d, flipped upside down, rope wrapped around Ross’s neck, instantly knocked him out, I realized from his limp body and gurgling what was going on. I managed to grab onto the portaledge hanging below the haul bag and unweighted the rope, Ross immediately regained consciousness and removed rope from neck, was in confused panic. I was still hanging in free space, unsure if Ross could hold me in a factor 2 position in his state. I frantically managed to grab a ladder and attach it the bottom of the bag, ascended through Ross’s ladders back to belay. Ross super shaken understandably, said he felt like he was dreaming for hours, neck bruised and burnt but no serious damage somehow. I managed to calm him down and lead the C2 crux fine. Got to long ledge, thin sleeping. Ross actually in good spirits despite his strangulation. Chose to lead 5.10 C1 off long ledge, crazy exposed and interesting climbing. Blasted to the top. felt like I had to step up and perform constantly to get to the top of this thing, certainly one of the hardest things I’ve ever done. Emotionally shaken up from the strangulation, shit happens but I don’t want anyone to get irreparably hurt. I’m not broken but I’m badly bent.",https://www.mountainproject.com/route/106154042/salathe-wall,25,"California > Yosemite National Park > Yosemite Valley > Valley North Side > B. El Capitan > 2. Southwest Face",3.9,-1,,,"Trad, Aid",,3500,2400
2021-09-16,"Salathe (pitch 1)",5.10c,"Ticking as we did freeblast.",https://www.mountainproject.com/route/105870703/salathe-pitch-1,1,"California > Yosemite National Park > Yosemite Valley > Valley North Side > B. El Capitan > 1. Base Routes > Southwest Base > Moby Dick and Pterodactyl Terrace",3.8,-1,Lead,Onsight,Trad,,160,3200
2021-09-16,Freeblast,5.11,"Proudly sent P1/P2 linked. P3 roof is hard pulled on gear, but I think doable. Need to figure out how to move hands across the underclings. P4 is very fun tips LB and stemming, good gear, clean on follow. P5 is scary! Kept it together until it was time to pull the bulge, stepped well above my piece, couldn’t reach the bolt, then took a big whipper with a pulled cam! First big free climbing fall on the big stone! Aided past the section and then French freed the rest of the pitch. P6 is more hard slab, frenched hard. P6 is low key. P8 the half dollar is heinous. Not so bad through the roof but getting into it… wtf, slickest rock ever. The actual wide is fine because there’s a good crack in the back. From there it’s easy 5.7. Stoked to get on this! Maybe one day I can free the hard stuff.",https://www.mountainproject.com/route/105991737/freeblast,10,"California > Yosemite National Park > Yosemite Valley > Valley North Side > B. El Capitan > 2. Southwest Face",3.6,-1,Lead,Fell/Hung,Trad,,950,5000
2021-09-03,Americano,5.11a,,https://www.mountainproject.com/route/105838371/americano,1,"California > Los Angeles Basin > Santa Monica Mountains > Echo Cliffs > Java Wall",3.0,-1,Lead,Fell/Hung,Sport,,100,4600
2021-09-03,Caffeine,5.11b,,https://www.mountainproject.com/route/105838362/caffeine,1,"California > Los Angeles Basin > Santa Monica Mountains > Echo Cliffs > Java Wall",3.3,-1,Lead,Fell/Hung,Sport,,100,4900
2021-09-03,Caffeine,5.11b,"2 tries. Pretty solid efforts.

B5 beta: don’t clip until you’re at the undercling. Pull hard to it the holds aren’t greats

B6 beta: key hold has a L facing edge. Right hand is on the up facing edge. Transfer Lhand to hold, right hand goes to R facing hold stomach height, set up for throw, throw not bad.

B9 beta: there’s a palm out rest out left to clip B8. Use that hold on the left wall above it. Then you can stem to pull into the side pulls. There’s that hueco thing for your right and a flake to the left that is deep if you can get into it. Fire to the chains.",https://www.mountainproject.com/route/105838362/caffeine,1,"California > Los Angeles Basin > Santa Monica Mountains > Echo Cliffs > Java Wall",3.3,-1,Lead,Fell/Hung,Sport,,100,4900
2021-09-03,Americano,5.11a,"Failed onsight at last bolt. Definitely the crux. Steep but pretty smooth sailing up till then and an excellent rest at the overlap. Very nice climb. Red pointed right after.",https://www.mountainproject.com/route/105838371/americano,1,"California > Los Angeles Basin > Santa Monica Mountains > Echo Cliffs > Java Wall",3.0,-1,Lead,Redpoint,Sport,,100,4600
2021-08-29,"Vanishing Flakes",5.11-,"Sandy and sequential, make sure you’re moving the correct foot up lest you flounder. A sweet route for sure.",https://www.mountainproject.com/route/105794582/vanishing-flakes,2,"California > Central Coast > Santa Barbara > San Ysidro",3.1,-1,TR,,"Trad, TR",,80,4700
2021-08-29,"Haunted by Waters",5.7,"Barefoot for funsies.",https://www.mountainproject.com/route/105993276/haunted-by-waters,1,"California > Central Coast > Santa Barbara > San Ysidro",1.7,-1,TR,,Sport,,70,1800
2021-08-29,Rockocco,5.6,"Set up for Justin B and Nate and to access TR for vanishing flakes. Would make a nice first trad lead.",https://www.mountainproject.com/route/105808232/rockocco,1,"California > Central Coast > Santa Barbara > San Ysidro",2.1,-1,Lead,Onsight,Trad,,80,1600
2021-08-29,"Great Race",5.10a,"Very nice climbing. Went direct to first bolt on the lower, a contrived reach move imo. Lots of opportunity for good lockoffs and foot positioning here.",https://www.mountainproject.com/route/105794586/great-race,1,"California > Central Coast > Santa Barbara > San Ysidro",3.0,-1,Lead,Onsight,"Sport, TR",,70,2600
2021-08-21,"Dark Star",5.10c,"With Luke In 6 technical pitches. Led P1/P2 link, P4/P5 link, and P7. Simuled some from lower to middle tower, solod the rest. 3:30 wake up, 4:10 leave camp, 5:10 arrive at base, 5:40 begin climbing by headlamp, 12:40 top of final technical pitch, 4:30 at the very tippy top, 7:40 back at camp.

This is a fricken mountain man, so huge.

The first pitch had me shaking at the crux, and pumped thereafter. Super sick corner climbing. The rest is steep and fun 5.8 with two very nice .10a cruxes. The ridge kinda sucks, bad rock and hard to read. I really enjoyed the shelves up to the peak.

Getting down took awhile, but the climb is massive so what do you expect.

Luke and I feel like we really crushed this climb and are super stoked!",https://www.mountainproject.com/route/105944489/dark-star,16,"California > High Sierra > 09 - Palisades & Surrounding Peaks > Temple Crag",3.4,-1,Lead,Onsight,"Trad, Alpine",,2000,3200
2021-08-20,"V8 Crack",5.10+,"Soooo good. Juggy and steep. Lots of crack sizes so you need to be comfortable with it all. Went right at the top. The inside of the crack is so flat and the edge so sharp, spliiiiiiiterville!",https://www.mountainproject.com/route/105863051/v8-crack,1,"California > Sierra Eastside > Bishop Area > Cardinal Pinnacle",3.9,-1,Lead,Onsight,Trad,,80,3300
2021-08-20,"Crack Kingdom",5.10c,"Led P2,4. Very fun route, even better than west face. P2 crux is fingers deep in a flare, fun. P3 is the money, so many excellent finger sections. P4 is a quick layback crux, lean hard!",https://www.mountainproject.com/route/106456614/crack-kingdom,5,"California > Sierra Eastside > Bishop Area > Cardinal Pinnacle",3.5,-1,Lead,Onsight,Trad,,550,3200
2021-07-24,Oz,5.10d,"Led P1,3. Fell twice on the P2 follow. Absolutely crushed P3 and super proud for it! Absolutely coming back to redpoint P2 and go for gram. For P1, 0.2 in leftmost crack and traverse over, 1 hard move. Move to get to first P2 bolt is actually not bad. For P2 crux, left foot on rail and reach mega far. Two more mantles cruxes and you&#39;re good. Trip 0.4, 0.5, 0.75 is plenty for P3.",https://www.mountainproject.com/route/105862944/oz,5,"California > Yosemite National Park > Tuolumne Meadows > Drug Dome",3.9,-1,Lead,Fell/Hung,Trad,,600,3500
2021-07-24,"On the Lamb",5.9,"Led 5.5 pitch and crux pitch. This thing is amazing, best views, crazy unique climbing, we blew through it too.",https://www.mountainproject.com/route/105862991/on-the-lamb,4,"California > Yosemite National Park > Tuolumne Meadows > Lamb Dome > West Face of the Lamb",3.8,-1,Lead,Onsight,Trad,,,2400
2021-07-23,"Cooke Book",5.10a,"Middle P1 var. led P1,4,5. Fell on the .10c down step as a follower. Slammed into the slab, feet first at least. .10a crux is seriously smeary, pulled on a cam to get through it and really enjoyed the lay backing to the top.",https://www.mountainproject.com/route/105990833/cooke-book,4,"California > Yosemite National Park > Tuolumne Meadows > Daff Area > Daff Dome > West Face",3.1,-1,Lead,Fell/Hung,Trad,,500,2600
2021-07-23,"Bombs over Tokyo (1st pitch)",5.10c,"One small fall (on a 000!) in the layback feet to knob transition. Otherwise, I totally styled this route. Good gear, and never too pumpy, just be smart with ya feet! Would love to do this climb again.",https://www.mountainproject.com/route/106141398/bombs-over-tokyo-1st-pitch,1,"California > Yosemite National Park > Tuolumne Meadows > Daff Area > Daff Dome > West Face",3.8,-1,Lead,Fell/Hung,Trad,,105,3200
2021-07-23,"Little Sheba",5.10a,"A very nice climb for the end of the day. Looks low angle but climbs steep. Packs a lot of good movement, and protects excellently.",https://www.mountainproject.com/route/105916648/little-sheba,1,"California > Yosemite National Park > Tuolumne Meadows > Lamb Dome > West Face of the Lamb",3.3,-1,Lead,Onsight,"Trad, TR",,110,2600
2021-07-22,"Black Lassie",5.10c/d,"Loved this climb, maybe even more than cromagnon. Excellent movement on big holds with a few techy crux decisions to make.",https://www.mountainproject.com/route/105912329/black-lassie,1,"California > Sierra Eastside > Mammoth Lakes Area > Lake George > Dike Wall > East Face",3.4,-1,Lead,Onsight,"Sport, Alpine",,80,3400
2021-07-22,Cromagnon,5.10a,"Revenge send, love this climb.",https://www.mountainproject.com/route/105912080/cromagnon,1,"California > Sierra Eastside > Mammoth Lakes Area > Lake George > Dike Wall > East Face",3.7,-1,Lead,Redpoint,"Sport, Alpine",,80,2600
2021-07-22,Mongoloid,5.10b,"W/ Linds",https://www.mountainproject.com/route/105912332/mongoloid,1,"California > Sierra Eastside > Mammoth Lakes Area > Lake George > Dike Wall > North Face",2.3,-1,Lead,Redpoint,"Sport, Alpine",,60,2900
2021-07-22,"Grim Reality",5.10b,"W/ Linds, crux is a post move on small holds.",https://www.mountainproject.com/route/105912321/grim-reality,1,"California > Sierra Eastside > Mammoth Lakes Area > Lake George > Dike Wall > East Face",2.2,-1,Lead,Redpoint,"Sport, Alpine",,90,2900
2021-07-20,"Grim Reality",5.10b,"A fall at the crux because of some bad route reading. The rest is easier but still engaging, a nice climb.",https://www.mountainproject.com/route/105912321/grim-reality,1,"California > Sierra Eastside > Mammoth Lakes Area > Lake George > Dike Wall > East Face",2.2,-1,Lead,Fell/Hung,"Sport, Alpine",,90,2900
2021-07-20,"Black Dihedral",5.10b,"Lots of good movement on this one, solid gear where it exists. Enjoyed pulling onto the face and getting into the layback. Doesn’t let off much but good stem rests.",https://www.mountainproject.com/route/105912175/black-dihedral,1,"California > Sierra Eastside > Mammoth Lakes Area > Lake George > Dike Wall > East Face",3.4,-1,Lead,Onsight,"Trad, Alpine",,70,2900
2021-07-20,"Mr. D.N.A.",5.8,"Put up for rod’s mammy friends, a nice climb.",https://www.mountainproject.com/route/106217581/mr-dna,1,"California > Sierra Eastside > Mammoth Lakes Area > Lake George > Dike Wall > North Face",2.2,-1,Lead,Onsight,"Trad, Alpine",,50,2100
2021-07-20,Mongoloid,5.10b,"Misread the crux and tried to go direct. Pulling around for that bolt section is cool but otherwise meh.",https://www.mountainproject.com/route/105912332/mongoloid,1,"California > Sierra Eastside > Mammoth Lakes Area > Lake George > Dike Wall > North Face",2.3,-1,Lead,Fell/Hung,"Sport, Alpine",,60,2900
2021-07-18,"Thunderbolt to Sill Traverse","5.9 Easy Snow","W/ Rod. 18hrs CtC, 7hrs on ridge, 24hr day. Made some er... navigational errors. Solo’d everything but the notch and chasm rappels. Getting down and to glacier lodge was the hardest part. Every peak was super fun, fav probably polemonium. Ripper day, Rod crushed it!",https://www.mountainproject.com/route/106513790/thunderbolt-to-sill-traverse,1,"California > High Sierra > 09 - Palisades & Surrounding Peaks > Thunderbolt Peak",3.9,-1,,,"Trad, Snow, Alpine",,5280,2400
2021-06-26,"5.7 trad",5.7,"First no-beta backcountry climb. North side of lost canyon out of mineral king. A nice pod-y straight in crack up a moderate slab. Lots of tip-toeing, not the best gear. Took it to just before a steep roof section where I was out of gear and rope. Downclimbed ~100ft and lowered off a nut. Lindsay with the moral support.",https://www.mountainproject.com/route/112166285/57-trad,1,"* In Progress > Generic Area",3.5,-1,,,Trad,,,1800
2021-06-05,"Crescent Arch",5.10a,"W/ Roy. Led P2,3,4. This thing is serious business. I would never make excuses to abet my ego... never, but the weeping seam / heat wave-d smears did not do me any favors. Pulled on gear to place better gear because gripped. Slabby, awkward, incredible feature but not sure about the climbing...",https://www.mountainproject.com/route/105860641/crescent-arch,5,"California > Yosemite National Park > Tuolumne Meadows > Daff Area > Daff Dome > West Face",3.5,-1,Lead,Fell/Hung,Trad,,,2600
